Project_ID,Project_Name,Category,Contractor,Start_Date,Planned_End_Date,Actual_End_Date,Budget_MYR,Actual_Cost_MYR,Delay_Days
P1024,Project_1024,Infrastructure,SP Setia,2022-12-29,2024-06-12,2024-06-12,,120225246,0.0
P1025,Project_1025,,,2022-04-11,2022-08-29,2023-02-21,RM118437703,"125,316,884",176.0
P1026,Project_1026,,WCT,2023-06-16,2024-11-30,2024-11-30,71825461,70162911,0.0
P1027,Project_1027,Industrial,,2022-09-02,2023-02-06,2023-02-06,,,0.0
P1028,Project_1028,,WCT,2022-04-14,2023-02-23,2023-05-12,RM60218616,,78.0
P1029,Project_1029,Commercial,Sunway,2024-01-22,2024-04-24,2024-04-24,RM140087499,,0.0
P1030,Project_1030,Industrial,SP Setia,2022-11-19,2023-04-29,2023-04-29,,89420418,0.0
P1031,Project_1031,Industrial,Gamuda,2022-01-22,2022-10-20,2022-10-20,RM50828672,60922300abc,0.0
P1032,Project_1032,,Sunway,2023-05-16,2024-04-23,2024-04-23,"17,126,979",RM 18814728,0.0
P1033,Project_1033,,WCT,2024-02-13,2024-10-10,2024-10-10,RM86766049,88283333.00,0.0
P1034,Project_1034,,,2023-11-11,2025-06-21,2025-06-21,RM128144970,,0.0
P1035,Project_1035,Infrastructure,,2022-04-26,2023-04-27,2023-04-27,"44,701,706",,0.0
P1036,Project_1036,Infrastructure,,2022-02-01,2023-01-07,2023-06-13,101481053,102761930.00,157.0
P1037,Project_1037,Infrastructure,UEM,2024-06-16,2026-03-07,2026-03-07,RM98642381,102278258.00,0.0
P1038,Project_1038,Residential,Gamuda,2022-02-12,2023-12-27,2023-12-27,RM38007162,RM 40259454,0.0
P1039,Project_1039,Infrastructure,,2023-05-26,2024-01-21,2024-01-21,"145,441,717",,0.0
P1040,Project_1040,Residential,,2022-10-23,2023-03-28,2023-03-28,126831628,126711905abc,0.0
P1041,Project_1041,Residential,WCT,2022-11-10,2023-02-13,2023-02-13,"5,172,259",RM 4904344,0.0
P1042,Project_1042,Industrial,,2022-05-27,2023-03-14,2023-03-14,"26,667,557",RM 24300753,
P1043,Project_1043,Commercial,WCT,2023-02-13,2023-08-22,2023-08-22,"88,412,507",RM 93057319,0.0
P1044,Project_1044,,Sunway,2022-05-19,2023-10-17,2023-10-17,,,0.0
P1045,Project_1045,Industrial,SP Setia,2023-01-20,2024-07-10,2024-07-10,RM146350433,,0.0
P1046,Project_1046,Commercial,WCT,2023-03-14,2024-10-01,2025-01-26,128824976,146293300.00,117.0
P1047,Project_1047,Residential,,2024-03-16,2025-02-17,2025-02-17,RM105156262,114635504abc,
P1048,Project_1048,Residential,SP Setia,2022-05-09,2023-09-23,2023-10-04,RM144051788,133703697,11.0
P1049,Project_1049,Commercial,Sunway,2023-09-01,2024-03-08,2024-03-08,134243054,161428607,
P1050,Project_1050,,UEM,2023-07-30,2025-03-18,2025-03-18,,46957395,0.0
P1051,Project_1051,Residential,,2022-04-28,2022-10-03,2022-10-03,,36984644,0.0
P1052,Project_1052,,,2023-02-05,2023-07-01,2023-07-01,RM113597533,"109,555,207",0.0
P1053,Project_1053,Commercial,UEM,2024-05-29,2024-12-31,2024-12-31,"10,813,742",,0.0
P1054,Project_1054,Industrial,,2023-05-03,2024-12-04,2024-12-04,RM31848829,,0.0
P1055,Project_1055,Residential,WCT,2023-12-16,2024-07-02,2024-11-07,,126206114,128.0
P1056,Project_1056,Commercial,SP Setia,2022-02-04,2023-08-03,2023-08-03,42394004,RM 48883374,0.0
P1057,Project_1057,Infrastructure,SP Setia,2023-05-28,2025-01-22,2025-01-22,"145,943,552",,0.0
P1058,Project_1058,Industrial,Sunway,2023-04-16,2023-12-05,2023-12-05,,132202714.00,0.0
P1059,Project_1059,,,2023-08-13,2025-04-13,2025-04-13,RM74585454,75586899abc,
P1060,Project_1060,Infrastructure,UEM,2022-03-11,2022-07-25,2022-07-25,,,0.0
P1061,Project_1061,,WCT,2024-03-01,2025-01-27,2025-01-27,108101618,113184518,0.0
P1062,Project_1062,Residential,,2022-04-28,2022-09-03,2022-10-01,RM105481326,"129,866,725",28.0
P1063,Project_1063,Commercial,UEM,2023-01-22,2023-09-05,2023-09-05,RM58615803,,
P1064,Project_1064,Commercial,Gamuda,2024-01-30,2024-10-11,2024-10-11,56619015,,
P1065,Project_1065,,,2024-04-09,2024-11-28,2024-11-28,"114,529,012",RM 137729372,0.0
P1066,Project_1066,Residential,,2022-07-14,2023-05-12,2023-10-15,"139,445,974",174055524abc,156.0
P1067,Project_1067,Industrial,UEM,2023-03-14,2024-07-01,2024-07-01,25976569,28081616,
P1068,Project_1068,Infrastructure,IJM,2022-02-22,2024-01-28,2024-01-28,,RM 13584314,0.0
P1069,Project_1069,Industrial,Gamuda,2024-06-12,2025-02-18,2025-02-18,RM148458298,177944836abc,0.0
P1070,Project_1070,Commercial,SP Setia,2023-07-14,2024-02-02,2024-07-10,RM75612770,81711113.00,159.0
P1071,Project_1071,Industrial,IJM,2024-02-23,2024-07-22,2024-07-22,"93,478,787",105833658,0.0
P1072,Project_1072,,,2024-04-04,2026-01-31,2026-01-31,97837212,120581205abc,0.0
P1073,Project_1073,Industrial,WCT,2022-05-13,2023-05-15,2023-05-15,,RM 14248250,0.0
P1074,Project_1074,Residential,,2024-03-11,2025-01-28,2025-01-28,,14295693abc,0.0
P1075,Project_1075,Residential,SP Setia,2022-02-23,2023-06-24,2023-06-24,,131465084,0.0
P1076,Project_1076,Industrial,Gamuda,2022-12-27,2023-10-11,2024-01-16,"20,548,454",20270468,97.0
P1077,Project_1077,Infrastructure,SP Setia,2024-04-01,2024-07-15,2024-07-15,25565291,RM 26932894,0.0
P1078,Project_1078,Infrastructure,UEM,2023-09-09,2024-08-14,2024-08-14,111788630,105397866,0.0
P1079,Project_1079,,WCT,2023-05-22,2024-08-19,2024-10-24,"86,260,488",RM 111632384,66.0
P1080,Project_1080,Infrastructure,IJM,2022-11-23,2024-08-28,2024-08-28,,20348567abc,0.0
P1081,Project_1081,Residential,UEM,2022-07-28,2023-03-15,2023-03-15,"86,856,493",RM 84578192,0.0
P1082,Project_1082,,,2023-12-17,2025-06-09,2025-12-02,RM35665701,RM 44808515,176.0
P1083,Project_1083,Residential,UEM,2022-11-04,2023-04-29,2023-04-29,,129887459.00,0.0
P1084,Project_1084,Residential,SP Setia,2022-07-30,2023-11-20,2024-01-16,RM147939716,151879763abc,57.0
P1085,Project_1085,Residential,IJM,2024-04-28,2025-04-21,2025-04-21,,14687967.00,0.0
P1086,Project_1086,Commercial,,2023-07-21,2024-11-19,2024-11-19,RM129420514,149057109abc,
P1087,Project_1087,,WCT,2023-04-24,2024-03-22,2024-03-22,"80,349,866",99058410,0.0
P1088,Project_1088,Residential,WCT,2022-12-12,2024-10-16,2024-10-16,78623761,,0.0
P1089,Project_1089,Infrastructure,,2023-08-06,2024-09-27,2024-09-27,124133986,130833279.00,0.0
P1090,Project_1090,Residential,,2023-10-16,2025-08-05,2025-10-09,RM20726246,20565543abc,65.0
P1091,Project_1091,Commercial,IJM,2022-07-04,2023-06-23,2023-06-23,137856472,"154,484,493",0.0
P1092,Project_1092,Residential,WCT,2023-11-02,2024-03-10,2024-03-10,"123,194,515",,
P1093,Project_1093,Residential,IJM,2022-09-21,2023-01-05,2023-01-05,,17389009,
P1094,Project_1094,Infrastructure,Sunway,2022-08-31,2023-06-25,2023-06-25,,119169925,
P1095,Project_1095,Infrastructure,Gamuda,2022-01-26,2023-03-26,2023-03-26,,RM 115243666,0.0
P1096,Project_1096,Infrastructure,SP Setia,2022-06-14,2023-09-24,2023-09-24,"45,282,297",41158771abc,0.0
P1097,Project_1097,Commercial,,2022-08-09,2023-11-29,2023-11-29,45285366,56572168,0.0
P1098,Project_1098,Commercial,WCT,2023-07-06,2024-02-05,2024-02-05,RM131789892,RM 142612161,0.0
P1099,Project_1099,Industrial,,2022-09-07,2023-11-07,2023-11-07,"66,979,250",77820906,0.0
P1100,Project_1100,Industrial,,2023-01-06,2023-06-26,2023-06-26,"140,732,629",144504819.00,
P1101,Project_1101,,WCT,2022-08-24,2024-06-27,2024-06-27,"70,751,634",73770330abc,
P1102,Project_1102,Commercial,Sunway,2024-03-25,2025-04-12,2025-04-12,,"38,402,138",0.0
P1103,Project_1103,Residential,Sunway,2024-06-16,2025-12-22,2025-12-22,,,0.0
P1104,Project_1104,Industrial,SP Setia,2024-06-09,2024-10-11,2024-10-11,,47138172abc,0.0
P1105,Project_1105,Residential,IJM,2022-05-11,2023-09-24,2023-09-24,83756787,RM 101689049,0.0
P1106,Project_1106,Commercial,IJM,2024-01-27,2025-04-24,2025-08-26,"125,729,842",153474504.00,124.0
P1107,Project_1107,Commercial,WCT,2022-06-05,2022-09-10,2022-09-10,,RM 110412531,
P1108,Project_1108,Infrastructure,SP Setia,2024-03-02,2024-09-07,2024-09-07,,150808234abc,0.0
P1109,Project_1109,Industrial,WCT,2023-01-29,2024-03-20,2024-03-20,"16,256,687",,0.0
P1110,Project_1110,Industrial,UEM,2023-08-12,2025-08-01,2025-08-01,,RM 92492145,0.0
P1111,Project_1111,Commercial,Sunway,2022-06-23,2023-07-13,2023-07-13,33486222,"37,948,320",
P1112,Project_1112,Commercial,WCT,2022-01-29,2024-01-01,2024-01-01,RM149395704,134804642,
P1113,Project_1113,Industrial,,2023-08-08,2025-01-15,2025-01-15,38870837,38996372,
P1114,Project_1114,Commercial,IJM,2023-05-21,2024-05-14,2024-05-14,79746711,RM 75022669,0.0
P1115,Project_1115,Infrastructure,Gamuda,2022-12-01,2023-08-08,2023-08-08,79117184,,0.0
P1116,Project_1116,Residential,UEM,2023-03-20,2023-09-28,2023-09-28,56109755,,0.0
P1117,Project_1117,Infrastructure,Sunway,2022-05-21,2024-04-10,2024-04-10,,"54,823,317",0.0
P1118,Project_1118,Commercial,Gamuda,2022-07-23,2023-01-19,2023-01-19,"5,858,379",6278670abc,0.0
P1119,Project_1119,Infrastructure,UEM,2023-03-05,2024-02-27,2024-08-12,"68,006,039",,167.0
P1120,Project_1120,Commercial,IJM,2024-06-15,2025-07-09,2025-11-20,110283084,RM 137838102,134.0
P1121,Project_1121,Infrastructure,IJM,2024-02-13,2025-03-03,2025-06-28,,"103,790,136",117.0
P1122,Project_1122,Infrastructure,UEM,2022-12-22,2024-05-02,2024-06-13,RM136311746,162632545,42.0
P1123,Project_1123,Industrial,,2024-05-21,2025-10-11,2025-10-11,,92780784.00,
P1124,Project_1124,Industrial,UEM,2022-09-24,2023-02-16,2023-05-05,,RM 80030716,78.0
P1125,Project_1125,,Gamuda,2023-08-10,2024-04-26,2024-04-26,"34,612,622",RM 38581180,0.0
P1126,Project_1126,Residential,UEM,2024-01-10,2024-04-30,2024-04-30,94466337,110373969abc,0.0
P1127,Project_1127,Infrastructure,SP Setia,2023-01-06,2024-10-05,2024-10-05,"148,800,555",RM 171304730,0.0
P1128,Project_1128,,,2023-02-28,2024-01-04,2024-01-04,8661698,7856246abc,0.0
P1129,Project_1129,Residential,WCT,2024-03-21,2025-10-28,2025-10-28,"80,991,319",,0.0
P1130,Project_1130,Residential,,2024-02-07,2024-09-10,2024-12-25,40216903,55710875,106.0
P1131,Project_1131,,WCT,2022-01-21,2022-05-06,2022-05-06,"45,761,269",50605947.00,
P1132,Project_1132,,,2024-03-14,2025-05-09,2025-05-09,RM11289967,11974330,
P1133,Project_1133,,UEM,2023-01-21,2024-02-13,2024-02-13,RM64660572,70890533.00,0.0
P1134,Project_1134,,Gamuda,2023-01-27,2023-05-14,2023-09-28,"105,056,005",142654806.00,137.0
P1135,Project_1135,Residential,IJM,2023-02-11,2024-01-04,2024-01-04,"132,991,720",RM 149613889,0.0
P1136,Project_1136,Residential,,2023-07-29,2024-04-17,2024-06-19,"72,100,559",76904306.00,63.0
P1137,Project_1137,Residential,WCT,2022-09-16,2024-02-09,2024-02-09,,51841944abc,0.0
P1138,Project_1138,Industrial,IJM,2023-12-08,2024-10-07,2025-03-09,,RM 173892091,153.0
P1139,Project_1139,Commercial,UEM,2022-04-18,2023-09-25,2023-10-24,39167130,,29.0
P1140,Project_1140,,,2023-03-25,2023-10-17,2023-11-05,"137,925,085",164475685.00,19.0
P1141,Project_1141,,SP Setia,2023-02-13,2023-05-23,2023-05-23,RM121898110,,0.0
P1142,Project_1142,,WCT,2023-09-22,2025-01-04,2025-01-04,RM42988341,48996320abc,0.0
P1143,Project_1143,Infrastructure,,2023-04-29,2024-11-12,2024-11-12,41329852,47540840.00,0.0
P1144,Project_1144,,,2022-07-03,2023-03-03,2023-03-03,6503891,,0.0
P1145,Project_1145,Infrastructure,Gamuda,2022-12-05,2023-06-09,2023-06-09,"130,814,114",,
P1146,Project_1146,Residential,Sunway,2022-07-17,2023-07-23,2023-10-13,"87,074,227",RM 108224641,82.0
P1147,Project_1147,Infrastructure,WCT,2022-04-16,2023-02-21,2023-02-21,,71375383abc,0.0
P1148,Project_1148,,Sunway,2024-04-06,2026-03-27,2026-03-27,50123836,"49,178,543",0.0
P1149,Project_1149,Industrial,,2022-05-27,2023-02-09,2023-02-09,,"113,775,262",0.0
P1150,Project_1150,Infrastructure,WCT,2022-12-01,2024-01-04,2024-01-04,,71864265.00,0.0
P1151,Project_1151,Commercial,,2024-05-08,2026-01-22,2026-01-22,RM25991561,"31,053,857",
P1152,Project_1152,Residential,SP Setia,2023-07-28,2025-01-20,2025-01-20,"37,276,625",RM 39229721,0.0
P1153,Project_1153,Infrastructure,Sunway,2024-05-25,2025-12-13,2026-03-21,,"83,538,107",98.0
P1154,Project_1154,Residential,SP Setia,2024-02-05,2024-05-15,2024-07-14,RM101902884,RM 97397416,60.0
P1155,Project_1155,Residential,WCT,2022-09-17,2024-05-13,2024-05-13,,77995429.00,
P1156,Project_1156,Industrial,IJM,2022-10-08,2023-03-05,2023-03-05,"131,381,904",147316430.00,0.0
P1157,Project_1157,Industrial,IJM,2022-02-09,2023-05-23,2023-05-23,46122097,"44,365,660",
P1158,Project_1158,Infrastructure,SP Setia,2022-02-27,2023-08-25,2023-08-25,89352233,"97,432,285",0.0
P1159,Project_1159,Residential,UEM,2023-12-28,2024-09-16,2024-09-16,143604084,162642161.00,0.0
P1160,Project_1160,,,2024-04-24,2025-12-18,2025-12-18,"27,540,177",25215178abc,0.0
P1161,Project_1161,,,2022-06-27,2022-09-28,2022-09-28,99136229,,0.0
P1162,Project_1162,Residential,UEM,2022-04-01,2022-10-27,2022-10-27,"28,197,562",31211937,0.0
P1163,Project_1163,Infrastructure,Gamuda,2023-10-16,2025-01-31,2025-01-31,"71,231,649","81,083,820",0.0
P1164,Project_1164,Commercial,Sunway,2023-01-24,2024-02-11,2024-02-11,RM42695336,"44,612,099",0.0
P1165,Project_1165,Commercial,Gamuda,2022-10-30,2023-10-20,2023-10-20,,RM 32863157,0.0
P1166,Project_1166,Infrastructure,UEM,2024-05-04,2026-03-24,2026-03-24,RM149404526,186429129.00,0.0
P1167,Project_1167,Infrastructure,Gamuda,2022-12-17,2024-08-13,2024-08-13,,"28,591,842",0.0
P1168,Project_1168,,Gamuda,2022-04-29,2024-01-08,2024-01-08,,RM 146533634,0.0
P1169,Project_1169,Commercial,SP Setia,2022-11-27,2023-06-12,2023-06-12,7120184,RM 7593132,0.0
P1170,Project_1170,,,2022-11-10,2023-07-24,2023-07-24,,57921560abc,
P1171,Project_1171,Infrastructure,Gamuda,2024-01-19,2025-05-31,2025-05-31,,80832024.00,0.0
P1172,Project_1172,,Gamuda,2024-06-17,2025-05-12,2025-05-12,,117332130abc,0.0
P1173,Project_1173,Infrastructure,Gamuda,2022-06-17,2024-02-21,2024-02-21,"145,683,119","180,698,014",0.0
P1174,Project_1174,Commercial,Sunway,2022-04-03,2023-05-14,2023-05-14,"128,134,973",,0.0
P1175,Project_1175,Commercial,SP Setia,2022-11-05,2023-12-14,2023-12-14,"68,400,046",,0.0
P1176,Project_1176,Industrial,,2022-01-06,2023-08-07,2023-08-07,"31,820,319",,0.0
P1177,Project_1177,Infrastructure,WCT,2024-05-01,2025-11-16,2025-11-16,,"127,255,165",0.0
P1178,Project_1178,Commercial,Sunway,2024-04-19,2025-09-25,2026-03-06,148375451,,162.0
P1179,Project_1179,Residential,UEM,2024-02-26,2025-01-21,2025-01-21,,86658842abc,0.0
P1180,Project_1180,Industrial,Sunway,2022-05-22,2024-01-13,2024-01-13,"61,702,250",57537201.00,0.0
P1181,Project_1181,Industrial,IJM,2022-10-19,2023-12-01,2024-03-19,"14,348,711","18,929,087",109.0
P1182,Project_1182,,,2023-04-22,2023-10-13,2023-10-13,"113,575,041",RM 102703475,0.0
P1183,Project_1183,Residential,,2023-12-04,2025-06-11,2025-06-23,RM112831433,104762081.00,12.0
P1184,Project_1184,,,2023-05-30,2024-09-12,2024-09-12,,"139,566,337",0.0
P1185,Project_1185,,,2024-06-10,2024-11-28,2024-11-28,"95,493,803",RM 109593238,0.0
P1186,Project_1186,,SP Setia,2023-03-22,2023-08-08,2023-08-08,15695662,RM 16815822,0.0
P1187,Project_1187,Residential,,2022-09-16,2024-02-23,2024-02-23,,RM 10892635,0.0
P1188,Project_1188,Commercial,Sunway,2022-11-29,2023-12-28,2023-12-28,,,0.0
P1189,Project_1189,Industrial,UEM,2022-03-28,2023-12-25,2023-12-25,RM43827663,RM 46057842,0.0
P1190,Project_1190,Industrial,IJM,2024-04-25,2026-01-11,2026-06-15,15909481,"17,356,997",155.0
P1191,Project_1191,Industrial,IJM,2022-12-12,2024-01-15,2024-05-12,11008519,,118.0
P1192,Project_1192,Infrastructure,,2024-03-23,2025-01-03,2025-01-03,86390011,"94,053,251",0.0
P1193,Project_1193,Infrastructure,WCT,2022-08-09,2024-01-28,2024-01-28,"79,317,379",72655493.00,0.0
P1194,Project_1194,Residential,UEM,2022-01-06,2023-05-27,2023-05-27,RM116219477,115774243.00,0.0
P1195,Project_1195,,,2022-08-19,2022-12-05,2022-12-05,,25528545abc,0.0
P1196,Project_1196,Infrastructure,SP Setia,2023-10-13,2025-09-11,2025-09-11,RM109431998,RM 119847734,
P1197,Project_1197,Infrastructure,,2024-04-22,2025-10-19,2025-12-06,,,48.0
P1198,Project_1198,Infrastructure,WCT,2022-02-03,2023-12-10,2024-01-09,RM97690546,114817666abc,30.0
P1199,Project_1199,,,2024-02-08,2025-03-26,2025-07-29,RM12936179,15161875abc,125.0
P1200,Project_1200,Industrial,IJM,2023-03-02,2023-06-23,2023-06-23,"136,736,545",141023169abc,
P1201,Project_1201,,,2022-04-10,2023-08-18,2023-08-18,,"33,397,210",0.0
P1202,Project_1202,,,2022-12-27,2023-11-04,2023-11-04,RM79861205,82026333,
P1203,Project_1203,Infrastructure,Gamuda,2022-08-19,2024-01-04,2024-05-19,,"103,083,140",136.0
P1204,Project_1204,Commercial,Gamuda,2023-06-30,2024-09-04,2024-09-04,,35430170.00,0.0
P1205,Project_1205,Residential,SP Setia,2023-09-26,2024-08-10,2024-08-10,,,
P1206,Project_1206,,UEM,2023-09-17,2024-08-27,2024-08-27,,162378617,
P1207,Project_1207,Commercial,WCT,2024-05-20,2025-01-30,2025-01-30,RM69240719,"85,027,555",0.0
P1208,Project_1208,Commercial,,2022-03-08,2022-07-07,2022-07-07,"128,796,953",146736421.00,
P1209,Project_1209,Residential,,2023-05-28,2023-12-17,2023-12-17,47752798,55045423,0.0
P1210,Project_1210,,Gamuda,2024-06-06,2026-02-18,2026-06-28,23888624,,130.0
P1211,Project_1211,Industrial,,2023-03-26,2024-10-28,2024-10-28,RM111943809,129161067,0.0
P1212,Project_1212,Infrastructure,,2023-03-15,2023-10-18,2023-10-18,"75,464,064",83231896,0.0
P1213,Project_1213,Industrial,,2023-11-04,2025-01-14,2025-01-14,134544536,,0.0
P1214,Project_1214,,WCT,2024-02-10,2025-01-15,2025-01-15,RM84266860,85592497.00,0.0
P1215,Project_1215,Infrastructure,WCT,2023-09-01,2024-01-05,2024-01-05,RM145064063,RM 141779455,0.0
P1216,Project_1216,Commercial,WCT,2024-01-04,2024-09-12,2024-09-12,"132,583,302","150,567,902",0.0
P1217,Project_1217,Infrastructure,SP Setia,2024-05-29,2025-09-24,2025-09-24,12517454,"13,820,904",0.0
P1218,Project_1218,,SP Setia,2024-01-09,2025-09-10,2026-01-30,"133,036,822",RM 147993591,142.0
P1219,Project_1219,Residential,IJM,2023-06-20,2024-10-05,2025-01-19,,62235852.00,106.0
P1220,Project_1220,Commercial,SP Setia,2022-12-17,2023-11-02,2023-11-02,65212755,,0.0
P1221,Project_1221,Industrial,IJM,2023-05-26,2024-12-06,2024-12-06,145691942,RM 168927220,0.0
P1222,Project_1222,Industrial,UEM,2022-12-04,2024-08-04,2024-08-04,148546899,161649505,0.0
P1223,Project_1223,,WCT,2022-09-08,2023-08-26,2023-08-26,RM66294532,70247218,0.0
P1224,Project_1224,Industrial,IJM,2022-04-04,2023-01-13,2023-01-13,,"141,307,963",0.0
P1225,Project_1225,Residential,UEM,2023-07-04,2023-11-23,2023-11-23,"57,727,657",60883300.00,0.0
P1226,Project_1226,Commercial,,2023-09-05,2025-04-15,2025-04-15,,9103771,
P1227,Project_1227,,WCT,2022-01-01,2022-12-14,2022-12-14,,74708734abc,
P1228,Project_1228,Industrial,IJM,2023-10-23,2024-11-22,2024-11-22,RM71846334,81706876abc,
P1229,Project_1229,Commercial,IJM,2024-02-14,2024-11-16,2024-11-16,"90,686,622",97791172.00,0.0
P1230,Project_1230,Residential,UEM,2024-02-18,2025-08-03,2025-08-03,"123,970,146","141,379,970",0.0
P1231,Project_1231,,UEM,2022-08-07,2023-09-15,2023-09-15,RM90903603,,0.0
P1232,Project_1232,Infrastructure,,2023-08-08,2024-04-12,2024-04-12,"56,513,855","66,405,695",0.0
P1233,Project_1233,Commercial,WCT,2023-11-01,2025-09-30,2025-09-30,RM66397522,RM 70726214,0.0
P1234,Project_1234,Industrial,Gamuda,2022-12-08,2024-03-04,2024-06-02,87682652,98006469.00,90.0
P1235,Project_1235,Commercial,WCT,2023-02-23,2024-05-20,2024-05-20,"127,645,399",,0.0
P1236,Project_1236,Commercial,,2022-10-29,2024-02-13,2024-02-13,"119,755,713",121431071abc,0.0
P1237,Project_1237,Residential,,2024-05-26,2025-05-31,2025-05-31,,,0.0
P1238,Project_1238,,SP Setia,2023-12-06,2025-07-16,2025-07-16,RM105668387,RM 97176885,0.0
P1239,Project_1239,Commercial,Sunway,2023-03-25,2024-04-09,2024-05-17,,,38.0
P1240,Project_1240,,WCT,2023-08-27,2024-09-26,2024-09-26,RM28623705,29045754abc,0.0
P1241,Project_1241,Commercial,SP Setia,2023-12-08,2024-03-29,2024-03-29,"89,278,326",91637984.00,0.0
P1242,Project_1242,,Gamuda,2023-04-25,2024-03-13,2024-03-13,RM94392255,RM 117046729,0.0
P1243,Project_1243,,SP Setia,2022-05-24,2022-12-22,2023-06-14,119710772,146327286,174.0
P1244,Project_1244,Infrastructure,SP Setia,2022-01-17,2023-11-17,2023-11-17,,142379730abc,0.0
P1245,Project_1245,,IJM,2023-10-12,2024-03-18,2024-03-18,"29,734,587",34884792abc,
P1246,Project_1246,Industrial,Sunway,2023-08-11,2025-03-02,2025-03-02,,RM 25869595,0.0
P1247,Project_1247,Residential,,2023-10-29,2024-12-30,2024-12-30,,,0.0
P1248,Project_1248,Infrastructure,UEM,2023-08-12,2024-09-05,2024-09-05,"109,675,735",107353952.00,
P1249,Project_1249,Commercial,Sunway,2023-08-22,2024-10-19,2025-03-14,"58,776,090",RM 77269511,146.0
P1250,Project_1250,,SP Setia,2022-07-31,2023-09-09,2023-09-09,"12,039,583",14815587,0.0
P1251,Project_1251,Commercial,SP Setia,2022-03-12,2023-05-11,2023-05-11,"61,051,271",RM 58435292,0.0
P1252,Project_1252,Industrial,Gamuda,2022-01-28,2022-09-15,2022-09-15,"105,693,883",,0.0
P1253,Project_1253,Commercial,IJM,2023-04-03,2024-09-23,2024-09-23,60198990,66614758,0.0
P1254,Project_1254,Residential,SP Setia,2022-06-16,2023-04-16,2023-05-26,"101,204,677","107,632,476",40.0
P1255,Project_1255,Residential,SP Setia,2023-05-05,2024-04-20,2024-04-20,,131876756.00,0.0
P1256,Project_1256,Industrial,Gamuda,2023-01-05,2024-02-16,2024-03-13,,,26.0
P1257,Project_1257,Commercial,,2022-10-09,2023-12-04,2023-12-04,"71,839,925",64889116abc,0.0
P1258,Project_1258,Commercial,,2024-02-20,2024-06-28,2024-06-28,,RM 69378592,
P1259,Project_1259,Industrial,UEM,2022-06-26,2023-03-21,2023-03-21,53751822,"65,777,935",0.0
P1260,Project_1260,Residential,,2022-11-10,2024-03-27,2024-03-27,RM76184074,69325020,0.0
P1261,Project_1261,Commercial,IJM,2022-02-05,2022-09-30,2022-09-30,"149,814,196",166215497abc,0.0
P1262,Project_1262,Industrial,,2022-01-16,2023-04-08,2023-04-08,,110571510.00,0.0
