Project_ID,Project_Name,Category,Contractor,Start_Date,Planned_End_Date,Actual_End_Date,Budget_MYR,Actual_Cost_MYR,Delay_Days
P0888,Project_888,,,08/01/2023,16/10/2024,08/12/2024,RM5022969,4751626abc,53
P0889,Project_889,Residential,Gamuda,24/05/2022,03/04/2024,03/04/2024,145302155,181464811abc,0
P0890,Project_890,,SP Setia,31/08/2022,05/01/2023,05/01/2023,85452583,83344000,0
P0891,Project_891,Industrial,,12/10/2022,21/05/2023,06/11/2023,24960769,,169
P0892,Project_892,Infrastructure,Sunway,27/03/2022,12/03/2023,12/03/2023,148855721,RM 166770338,0
P0893,Project_893,Residential,IJM,06/03/2023,08/11/2023,06/02/2024,RM106721443,121898652,90
P0894,Project_894,Commercial,UEM,02/12/2023,13/09/2025,13/09/2025,RM93411233,RM 95932105,0
P0895,Project_895,,WCT,08/10/2022,16/01/2023,20/02/2023,64653223,62244173,35
P0896,Project_896,,IJM,26/08/2023,08/04/2025,08/04/2025,RM98657186,118673685abc,
P0897,Project_897,Industrial,Sunway,19/02/2022,10/11/2022,09/02/2023,,66245034abc,91
P0898,Project_898,Infrastructure,UEM,23/09/2022,31/12/2022,31/12/2022,38921748,RM 42761233,0
P0899,Project_899,Infrastructure,,26/11/2023,08/11/2025,05/03/2026,RM54151746,61124150,117
P0900,Project_900,Residential,UEM,18/06/2023,07/05/2024,07/05/2024,87050384,87873699,0
P0901,Project_901,Industrial,Sunway,06/04/2022,21/12/2022,21/12/2022,27705645,30308754,0
P0902,Project_902,Industrial,SP Setia,07/05/2023,26/12/2024,26/12/2024,38471642,,
P0903,Project_903,Commercial,IJM,08/09/2022,30/05/2024,30/05/2024,125434114,142503534abc,0
P0904,Project_904,Infrastructure,UEM,11/01/2023,25/08/2023,25/08/2023,18665127,RM 19275162,0
P0905,Project_905,Commercial,WCT,01/05/2024,02/02/2026,02/02/2026,,84684041,0
P0906,Project_906,Infrastructure,SP Setia,21/10/2023,29/06/2025,18/07/2025,RM136068030,123564395,19
P0907,Project_907,Residential,Sunway,20/04/2022,24/07/2022,24/07/2022,112929331,105641800,0
P0908,Project_908,Infrastructure,WCT,25/02/2023,29/09/2023,29/09/2023,,46194213,0
P0909,Project_909,Commercial,SP Setia,09/01/2023,20/06/2024,20/06/2024,77338437,81476060,
P0910,Project_910,Industrial,SP Setia,05/02/2024,23/07/2025,23/07/2025,,58258327,0
P0911,Project_911,Industrial,,02/02/2022,14/10/2022,14/10/2022,,166276097,0
P0912,Project_912,Residential,IJM,30/03/2024,05/11/2024,06/02/2025,139716636,181138015,93
P0913,Project_913,Infrastructure,,22/03/2024,11/07/2024,11/07/2024,97374156,113789952,0
P0914,Project_914,,Sunway,04/09/2023,11/12/2023,10/04/2024,82703106,82964743,121
P0915,Project_915,Industrial,UEM,17/01/2024,21/09/2025,21/09/2025,80467631,,0
P0916,Project_916,Commercial,IJM,01/05/2023,12/11/2023,12/11/2023,53637350,,
P0917,Project_917,Residential,Gamuda,16/05/2022,28/09/2023,28/09/2023,56587225,59371658abc,0
P0918,Project_918,Residential,WCT,25/01/2023,15/06/2024,15/06/2024,,70420927,0
P0919,Project_919,Residential,Gamuda,23/04/2022,23/04/2023,23/04/2023,99227424,97881803,0
P0920,Project_920,Infrastructure,,23/02/2022,18/04/2023,18/04/2023,131717149,146506697,0
P0921,Project_921,Infrastructure,SP Setia,08/01/2023,15/03/2024,15/03/2024,RM31007964,35319203,0
P0922,Project_922,Residential,IJM,31/01/2024,24/12/2025,24/12/2025,,104390453abc,
P0923,Project_923,,SP Setia,14/05/2022,19/04/2024,19/04/2024,56119130,59262891,0
P0924,Project_924,,SP Setia,05/11/2022,02/06/2024,02/06/2024,RM46251108,44729324abc,
P0925,Project_925,Commercial,WCT,10/01/2023,12/07/2024,12/07/2024,122071619,127766437abc,0
P0926,Project_926,Industrial,IJM,15/12/2023,24/07/2024,24/07/2024,,,0
P0927,Project_927,Commercial,UEM,19/06/2022,09/12/2023,27/04/2024,109756105,121794238,140
P0928,Project_928,Infrastructure,WCT,30/08/2023,07/12/2023,26/04/2024,140242550,RM 178640622,141
P0929,Project_929,Infrastructure,Sunway,20/07/2023,16/02/2024,16/02/2024,17244003,,0
P0930,Project_930,Infrastructure,IJM,04/10/2022,23/02/2023,23/02/2023,RM61364032,RM 55257696,0
P0931,Project_931,Infrastructure,UEM,24/12/2023,06/10/2025,06/10/2025,114613706,114982002,0
P0932,Project_932,Industrial,WCT,19/01/2024,29/01/2025,29/01/2025,9197924,11429035abc,0
P0933,Project_933,Commercial,,09/06/2024,18/05/2026,18/05/2026,,122965527abc,0
P0934,Project_934,Commercial,,26/08/2022,11/02/2024,11/02/2024,133582432,128710646,0
P0935,Project_935,Residential,Sunway,17/01/2024,17/10/2024,17/10/2024,10649843,12884590,0
P0936,Project_936,,IJM,15/03/2022,23/08/2023,03/11/2023,113046424,,72
P0937,Project_937,Commercial,IJM,22/01/2023,19/05/2024,19/05/2024,8637853,9722497,0
P0938,Project_938,Residential,UEM,02/10/2022,26/05/2023,26/05/2023,RM8623046,7789099,
P0939,Project_939,,WCT,23/05/2022,25/12/2023,27/05/2024,48793753,57668993,154
P0940,Project_940,Commercial,Gamuda,05/10/2023,12/07/2025,12/07/2025,,17017726abc,0
P0941,Project_941,Residential,,18/08/2022,10/12/2022,16/02/2023,,126444842,68
P0942,Project_942,Residential,Gamuda,23/06/2022,11/01/2023,11/01/2023,RM80648943,89963401,0
P0943,Project_943,Infrastructure,WCT,12/09/2023,13/05/2024,07/07/2024,147399812,147739226,55
P0944,Project_944,Residential,Sunway,23/12/2022,07/07/2023,24/09/2023,104082881,,79
P0945,Project_945,Residential,,07/03/2024,02/11/2024,02/11/2024,109850775,129502832,0
P0946,Project_946,Infrastructure,,15/01/2024,24/01/2025,24/01/2025,RM91718989,88385491,0
P0947,Project_947,Industrial,,11/03/2023,13/10/2024,13/10/2024,,116290864,
P0948,Project_948,,UEM,06/07/2023,02/04/2025,02/04/2025,,154094642abc,
P0949,Project_949,Commercial,IJM,21/12/2023,17/06/2024,17/06/2024,,RM 6910015,0
P0950,Project_950,Commercial,UEM,03/03/2022,24/05/2023,24/05/2023,,100284238abc,0
P0951,Project_951,Industrial,SP Setia,27/04/2024,12/03/2025,12/03/2025,36470246,41809015,0
P0952,Project_952,Commercial,SP Setia,25/02/2022,11/09/2022,11/09/2022,24802562,27478112,
P0953,Project_953,Industrial,Sunway,25/05/2022,11/11/2022,11/11/2022,8349456,9892426,0
P0954,Project_954,Infrastructure,IJM,06/02/2024,28/10/2025,22/01/2026,115467224,,86
P0955,Project_955,,WCT,09/06/2022,07/11/2022,07/11/2022,,46631821,0
P0956,Project_956,Commercial,UEM,09/08/2023,03/04/2025,03/04/2025,,118151059,0
P0957,Project_957,Industrial,,15/02/2023,12/07/2023,16/09/2023,54309921,73664657abc,66
P0958,Project_958,Residential,IJM,17/11/2022,04/04/2024,04/04/2024,RM19675811,22161387,0
P0959,Project_959,Commercial,Gamuda,21/03/2022,25/06/2023,25/06/2023,12529309,11990124,0
P0960,Project_960,,Gamuda,14/02/2024,26/03/2025,26/03/2025,59150388,RM 53905427,
P0961,Project_961,Industrial,UEM,01/08/2023,08/03/2025,08/03/2025,RM89444504,RM 90161106,0
P0962,Project_962,,Sunway,19/11/2022,23/03/2024,23/03/2024,31140201,37797319abc,0
P0963,Project_963,Residential,UEM,25/01/2022,17/12/2023,02/04/2024,15041711,15365167,107
P0964,Project_964,Industrial,Sunway,09/08/2022,31/03/2023,31/03/2023,RM143593439,159827915abc,
P0965,Project_965,Commercial,UEM,14/12/2022,05/01/2024,05/01/2024,,,
P0966,Project_966,Industrial,IJM,18/09/2023,29/08/2025,29/08/2025,138552767,RM 125422067,0
P0967,Project_967,Residential,Sunway,11/04/2023,26/05/2024,26/05/2024,48344940,RM 53265442,0
P0968,Project_968,,,29/12/2023,12/07/2025,26/09/2025,73726536,85557814,76
P0969,Project_969,Infrastructure,SP Setia,10/02/2022,18/05/2023,09/08/2023,,157015002,83
P0970,Project_970,,Gamuda,18/01/2023,12/07/2023,12/07/2023,125820725,,
P0971,Project_971,Residential,UEM,29/01/2024,03/01/2025,03/01/2025,,46570466,0
P0972,Project_972,Residential,Sunway,02/02/2023,18/08/2024,18/08/2024,130058064,141410899,0
P0973,Project_973,Commercial,,20/01/2024,07/08/2024,26/11/2024,,RM 58951776,111
P0974,Project_974,,Gamuda,28/04/2022,08/05/2023,08/05/2023,RM46806436,44509636,0
P0975,Project_975,Industrial,WCT,08/09/2023,30/12/2024,30/12/2024,120456702,117408821,0
P0976,Project_976,Industrial,UEM,16/09/2022,13/06/2023,13/06/2023,,,0
P0977,Project_977,Commercial,SP Setia,17/11/2023,06/11/2024,06/11/2024,29814510,RM 31304848,0
P0978,Project_978,Residential,UEM,06/03/2023,09/10/2024,09/10/2024,,,
P0979,Project_979,Residential,Sunway,21/03/2022,01/02/2024,01/02/2024,RM91901300,,0
P0980,Project_980,Industrial,Sunway,15/04/2023,12/12/2023,12/12/2023,35496113,RM 40319355,0
P0981,Project_981,,Sunway,12/10/2023,14/04/2025,14/04/2025,,36174337,
P0982,Project_982,Infrastructure,SP Setia,08/09/2023,27/12/2024,27/12/2024,61307847,76028509abc,0
P0983,Project_983,Industrial,SP Setia,17/01/2022,20/02/2023,20/02/2023,,43378389,
P0984,Project_984,Commercial,Sunway,27/12/2022,02/10/2024,02/10/2024,RM95147771,91487895,
P0985,Project_985,Residential,IJM,10/07/2023,27/12/2024,27/12/2024,122438812,140282116,0
P0986,Project_986,Industrial,Gamuda,28/10/2023,11/02/2024,27/07/2024,32830127,44268268abc,167
P0987,Project_987,Industrial,IJM,15/11/2023,05/12/2024,05/12/2024,64828725,70861411,0
P0988,Project_988,Infrastructure,WCT,26/12/2022,13/07/2024,05/11/2024,RM7041487,9748894abc,115
P0989,Project_989,Infrastructure,Sunway,11/11/2022,08/04/2024,08/04/2024,RM116281706,RM 105721744,0
P0990,Project_990,Commercial,,09/08/2023,20/01/2025,20/01/2025,,123873239,
P0991,Project_991,,IJM,16/01/2024,09/10/2024,09/10/2024,143855508,,0
P0992,Project_992,Industrial,Gamuda,09/10/2023,19/08/2025,19/08/2025,47695508,46327453,0
P0993,Project_993,Industrial,SP Setia,06/10/2023,02/09/2025,02/09/2025,26145332,,0
P0994,Project_994,Infrastructure,Gamuda,11/07/2022,11/06/2023,11/06/2023,,,0
P0995,Project_995,Commercial,WCT,09/10/2022,01/04/2023,01/04/2023,32761388,40116963,0
P0996,Project_996,Residential,,26/09/2022,27/06/2023,27/06/2023,,167885445,0
P0997,Project_997,Industrial,SP Setia,25/03/2024,15/07/2024,15/07/2024,,,0
P0998,Project_998,Residential,SP Setia,11/10/2023,14/04/2025,14/04/2025,85196430,82004714abc,0
P0999,Project_999,,Gamuda,22/12/2022,29/07/2024,29/07/2024,6346084,7358880,
P1000,Project_1000,Infrastructure,Sunway,03/07/2023,24/10/2023,24/10/2023,45895072,47166903,
P1001,Project_1001,Industrial,,14/08/2022,05/02/2023,05/02/2023,RM78461786,RM 96792834,0
P1002,Project_1002,Industrial,IJM,23/03/2023,26/11/2024,26/11/2024,RM72133869,,0
P1003,Project_1003,,WCT,21/08/2023,12/07/2025,12/07/2025,,64514885,0
P1004,Project_1004,Industrial,Sunway,15/04/2024,05/06/2025,05/06/2025,107823087,RM 118443630,0
P1005,Project_1005,Industrial,Gamuda,04/02/2022,10/10/2023,10/10/2023,RM115007069,,
P1006,Project_1006,Infrastructure,Sunway,28/04/2022,27/01/2023,29/04/2023,RM54906148,,92
P1007,Project_1007,,SP Setia,09/03/2024,24/04/2025,24/04/2025,,104178455,0
P1008,Project_1008,,IJM,27/08/2022,22/06/2024,18/07/2024,RM81132121,90503971,26
P1009,Project_1009,Residential,WCT,11/08/2023,13/01/2025,13/01/2025,,83419223,0
P1010,Project_1010,Infrastructure,Gamuda,08/03/2023,06/10/2023,16/11/2023,50939971,58923994,41
P1011,Project_1011,Infrastructure,Gamuda,22/10/2023,31/08/2025,11/09/2025,81333868,101226225,11
P1012,Project_1012,,SP Setia,13/03/2022,05/10/2023,08/11/2023,85798609,102059291,34
P1013,Project_1013,Infrastructure,IJM,21/05/2023,07/05/2025,29/05/2025,85112900,,22
P1014,Project_1014,Commercial,Sunway,30/01/2022,15/12/2022,15/12/2022,,,0
P1015,Project_1015,Residential,Gamuda,01/04/2022,11/01/2023,11/01/2023,6326435,RM 7615795,
P1016,Project_1016,Residential,Sunway,08/11/2022,23/04/2023,23/04/2023,,102570180,0
P1017,Project_1017,Industrial,WCT,23/11/2022,22/07/2023,28/12/2023,,160830560,159
P1018,Project_1018,Commercial,IJM,26/11/2022,02/07/2024,02/07/2024,75816502,RM 87111908,0
P1019,Project_1019,Industrial,IJM,18/03/2022,04/11/2023,04/11/2023,8524048,9068330,0
P1020,Project_1020,Commercial,IJM,15/12/2022,14/10/2023,14/10/2023,,RM 166711475,
P1021,Project_1021,Residential,WCT,14/05/2022,24/03/2023,05/07/2023,126448761,157099082,103
P1022,Project_1022,Commercial,Gamuda,10/03/2023,23/11/2023,23/11/2023,32397691,,
P1023,Project_1023,,IJM,17/04/2023,23/01/2024,23/01/2024,132839814,RM 140600889,0
P1024,Project_1024,Infrastructure,SP Setia,29/12/2022,12/06/2024,12/06/2024,,120225246,0
P1025,Project_1025,,,11/04/2022,29/08/2022,21/02/2023,RM118437703,125316884,176
P1026,Project_1026,,WCT,16/06/2023,30/11/2024,30/11/2024,71825461,70162911,0
P1027,Project_1027,Industrial,,02/09/2022,06/02/2023,06/02/2023,,,0
P1028,Project_1028,,WCT,14/04/2022,23/02/2023,12/05/2023,RM60218616,,78
P1029,Project_1029,Commercial,Sunway,22/01/2024,24/04/2024,24/04/2024,RM140087499,,0
P1030,Project_1030,Industrial,SP Setia,19/11/2022,29/04/2023,29/04/2023,,89420418,0
P1031,Project_1031,Industrial,Gamuda,22/01/2022,20/10/2022,20/10/2022,RM50828672,60922300abc,0
P1032,Project_1032,,Sunway,16/05/2023,23/04/2024,23/04/2024,17126979,RM 18814728,0
P1033,Project_1033,,WCT,13/02/2024,10/10/2024,10/10/2024,RM86766049,88283333,0
P1034,Project_1034,,,11/11/2023,21/06/2025,21/06/2025,RM128144970,,0
P1035,Project_1035,Infrastructure,,26/04/2022,27/04/2023,27/04/2023,44701706,,0
P1036,Project_1036,Infrastructure,,01/02/2022,07/01/2023,13/06/2023,101481053,102761930,157
P1037,Project_1037,Infrastructure,UEM,16/06/2024,07/03/2026,07/03/2026,RM98642381,102278258,0
P1038,Project_1038,Residential,Gamuda,12/02/2022,27/12/2023,27/12/2023,RM38007162,RM 40259454,0
P1039,Project_1039,Infrastructure,,26/05/2023,21/01/2024,21/01/2024,145441717,,0
P1040,Project_1040,Residential,,23/10/2022,28/03/2023,28/03/2023,126831628,126711905abc,0
P1041,Project_1041,Residential,WCT,10/11/2022,13/02/2023,13/02/2023,5172259,RM 4904344,0
P1042,Project_1042,Industrial,,27/05/2022,14/03/2023,14/03/2023,26667557,RM 24300753,
P1043,Project_1043,Commercial,WCT,13/02/2023,22/08/2023,22/08/2023,88412507,RM 93057319,0
P1044,Project_1044,,Sunway,19/05/2022,17/10/2023,17/10/2023,,,0
P1045,Project_1045,Industrial,SP Setia,20/01/2023,10/07/2024,10/07/2024,RM146350433,,0
P1046,Project_1046,Commercial,WCT,14/03/2023,01/10/2024,26/01/2025,128824976,146293300,117
P1047,Project_1047,Residential,,16/03/2024,17/02/2025,17/02/2025,RM105156262,114635504abc,
P1048,Project_1048,Residential,SP Setia,09/05/2022,23/09/2023,04/10/2023,RM144051788,133703697,11
P1049,Project_1049,Commercial,Sunway,01/09/2023,08/03/2024,08/03/2024,134243054,161428607,
P1050,Project_1050,,UEM,30/07/2023,18/03/2025,18/03/2025,,46957395,0
P1051,Project_1051,Residential,,28/04/2022,03/10/2022,03/10/2022,,36984644,0
P1052,Project_1052,,,05/02/2023,01/07/2023,01/07/2023,RM113597533,109555207,0
P1053,Project_1053,Commercial,UEM,29/05/2024,31/12/2024,31/12/2024,10813742,,0
P1054,Project_1054,Industrial,,03/05/2023,04/12/2024,04/12/2024,RM31848829,,0
P1055,Project_1055,Residential,WCT,16/12/2023,02/07/2024,07/11/2024,,126206114,128
P1056,Project_1056,Commercial,SP Setia,04/02/2022,03/08/2023,03/08/2023,42394004,RM 48883374,0
P1057,Project_1057,Infrastructure,SP Setia,28/05/2023,22/01/2025,22/01/2025,145943552,,0
P1058,Project_1058,Industrial,Sunway,16/04/2023,05/12/2023,05/12/2023,,132202714,0
P1059,Project_1059,,,13/08/2023,13/04/2025,13/04/2025,RM74585454,75586899abc,
P1060,Project_1060,Infrastructure,UEM,11/03/2022,25/07/2022,25/07/2022,,,0
P1061,Project_1061,,WCT,01/03/2024,27/01/2025,27/01/2025,108101618,113184518,0
P1062,Project_1062,Residential,,28/04/2022,03/09/2022,01/10/2022,RM105481326,129866725,28
P1063,Project_1063,Commercial,UEM,22/01/2023,05/09/2023,05/09/2023,RM58615803,,
P1064,Project_1064,Commercial,Gamuda,30/01/2024,11/10/2024,11/10/2024,56619015,,
P1065,Project_1065,,,09/04/2024,28/11/2024,28/11/2024,114529012,RM 137729372,0
P1066,Project_1066,Residential,,14/07/2022,12/05/2023,15/10/2023,139445974,174055524abc,156
P1067,Project_1067,Industrial,UEM,14/03/2023,01/07/2024,01/07/2024,25976569,28081616,
P1068,Project_1068,Infrastructure,IJM,22/02/2022,28/01/2024,28/01/2024,,RM 13584314,0
P1069,Project_1069,Industrial,Gamuda,12/06/2024,18/02/2025,18/02/2025,RM148458298,177944836abc,0
P1070,Project_1070,Commercial,SP Setia,14/07/2023,02/02/2024,10/07/2024,RM75612770,81711113,159
P1071,Project_1071,Industrial,IJM,23/02/2024,22/07/2024,22/07/2024,93478787,105833658,0
P1072,Project_1072,,,04/04/2024,31/01/2026,31/01/2026,97837212,120581205abc,0
P1073,Project_1073,Industrial,WCT,13/05/2022,15/05/2023,15/05/2023,,RM 14248250,0
P1074,Project_1074,Residential,,11/03/2024,28/01/2025,28/01/2025,,14295693abc,0
P1075,Project_1075,Residential,SP Setia,23/02/2022,24/06/2023,24/06/2023,,131465084,0
P1076,Project_1076,Industrial,Gamuda,27/12/2022,11/10/2023,16/01/2024,20548454,20270468,97
P1077,Project_1077,Infrastructure,SP Setia,01/04/2024,15/07/2024,15/07/2024,25565291,RM 26932894,0
P1078,Project_1078,Infrastructure,UEM,09/09/2023,14/08/2024,14/08/2024,111788630,105397866,0
P1079,Project_1079,,WCT,22/05/2023,19/08/2024,24/10/2024,86260488,RM 111632384,66
P1080,Project_1080,Infrastructure,IJM,23/11/2022,28/08/2024,28/08/2024,,20348567abc,0
P1081,Project_1081,Residential,UEM,28/07/2022,15/03/2023,15/03/2023,86856493,RM 84578192,0
P1082,Project_1082,,,17/12/2023,09/06/2025,02/12/2025,RM35665701,RM 44808515,176
P1083,Project_1083,Residential,UEM,04/11/2022,29/04/2023,29/04/2023,,129887459,0
P1084,Project_1084,Residential,SP Setia,30/07/2022,20/11/2023,16/01/2024,RM147939716,151879763abc,57
P1085,Project_1085,Residential,IJM,28/04/2024,21/04/2025,21/04/2025,,14687967,0
P1086,Project_1086,Commercial,,21/07/2023,19/11/2024,19/11/2024,RM129420514,149057109abc,
P1087,Project_1087,,WCT,24/04/2023,22/03/2024,22/03/2024,80349866,99058410,0
P1088,Project_1088,Residential,WCT,12/12/2022,16/10/2024,16/10/2024,78623761,,0
P1089,Project_1089,Infrastructure,,06/08/2023,27/09/2024,27/09/2024,124133986,130833279,0
P1090,Project_1090,Residential,,16/10/2023,05/08/2025,09/10/2025,RM20726246,20565543abc,65
P1091,Project_1091,Commercial,IJM,04/07/2022,23/06/2023,23/06/2023,137856472,154484493,0
P1092,Project_1092,Residential,WCT,02/11/2023,10/03/2024,10/03/2024,123194515,,
P1093,Project_1093,Residential,IJM,21/09/2022,05/01/2023,05/01/2023,,17389009,
P1094,Project_1094,Infrastructure,Sunway,31/08/2022,25/06/2023,25/06/2023,,119169925,
P1095,Project_1095,Infrastructure,Gamuda,26/01/2022,26/03/2023,26/03/2023,,RM 115243666,0
P1096,Project_1096,Infrastructure,SP Setia,14/06/2022,24/09/2023,24/09/2023,45282297,41158771abc,0
P1097,Project_1097,Commercial,,09/08/2022,29/11/2023,29/11/2023,45285366,56572168,0
P1098,Project_1098,Commercial,WCT,06/07/2023,05/02/2024,05/02/2024,RM131789892,RM 142612161,0
P1099,Project_1099,Industrial,,07/09/2022,07/11/2023,07/11/2023,66979250,77820906,0
P1100,Project_1100,Industrial,,06/01/2023,26/06/2023,26/06/2023,140732629,144504819,
P1101,Project_1101,,WCT,24/08/2022,27/06/2024,27/06/2024,70751634,73770330abc,
P1102,Project_1102,Commercial,Sunway,25/03/2024,12/04/2025,12/04/2025,,38402138,0
P1103,Project_1103,Residential,Sunway,16/06/2024,22/12/2025,22/12/2025,,,0
P1104,Project_1104,Industrial,SP Setia,09/06/2024,11/10/2024,11/10/2024,,47138172abc,0
P1105,Project_1105,Residential,IJM,11/05/2022,24/09/2023,24/09/2023,83756787,RM 101689049,0
P1106,Project_1106,Commercial,IJM,27/01/2024,24/04/2025,26/08/2025,125729842,153474504,124
P1107,Project_1107,Commercial,WCT,05/06/2022,10/09/2022,10/09/2022,,RM 110412531,
P1108,Project_1108,Infrastructure,SP Setia,02/03/2024,07/09/2024,07/09/2024,,150808234abc,0
P1109,Project_1109,Industrial,WCT,29/01/2023,20/03/2024,20/03/2024,16256687,,0
P1110,Project_1110,Industrial,UEM,12/08/2023,01/08/2025,01/08/2025,,RM 92492145,0
P1111,Project_1111,Commercial,Sunway,23/06/2022,13/07/2023,13/07/2023,33486222,37948320,
P1112,Project_1112,Commercial,WCT,29/01/2022,01/01/2024,01/01/2024,RM149395704,134804642,
P1113,Project_1113,Industrial,,08/08/2023,15/01/2025,15/01/2025,38870837,38996372,
P1114,Project_1114,Commercial,IJM,21/05/2023,14/05/2024,14/05/2024,79746711,RM 75022669,0
P1115,Project_1115,Infrastructure,Gamuda,01/12/2022,08/08/2023,08/08/2023,79117184,,0
P1116,Project_1116,Residential,UEM,20/03/2023,28/09/2023,28/09/2023,56109755,,0
P1117,Project_1117,Infrastructure,Sunway,21/05/2022,10/04/2024,10/04/2024,,54823317,0
P1118,Project_1118,Commercial,Gamuda,23/07/2022,19/01/2023,19/01/2023,5858379,6278670abc,0
P1119,Project_1119,Infrastructure,UEM,05/03/2023,27/02/2024,12/08/2024,68006039,,167
P1120,Project_1120,Commercial,IJM,15/06/2024,09/07/2025,20/11/2025,110283084,RM 137838102,134
P1121,Project_1121,Infrastructure,IJM,13/02/2024,03/03/2025,28/06/2025,,103790136,117
P1122,Project_1122,Infrastructure,UEM,22/12/2022,02/05/2024,13/06/2024,RM136311746,162632545,42
P1123,Project_1123,Industrial,,21/05/2024,11/10/2025,11/10/2025,,92780784,
P1124,Project_1124,Industrial,UEM,24/09/2022,16/02/2023,05/05/2023,,RM 80030716,78
